div,name,price,virev,blgrev,addr1,addr2,attr,rating,review_name,review_cnt,,,,,,,,,,,,
캠핑,지리산자양보오토캠핑장,55000,295,48,경남,산청군,"오토캠핑, 데크, 잔디, 와이파이, 파쇄석, 수영장",4.85,깨끗해요,79,,,,,,,,,,,,
캠핑,지리산자양보오토캠핑장,55000,295,48,경남,산청군,"오토캠핑, 데크, 잔디, 와이파이, 파쇄석, 수영장",4.85,화장실이 잘 되어있어요,69,,,,,,,,,,,,
캠핑,지리산자양보오토캠핑장,55000,295,48,경남,산청군,"오토캠핑, 데크, 잔디, 와이파이, 파쇄석, 수영장",4.85,온수가 잘 나와요,53,,,,,,,,,,,,
캠핑,지리산자양보오토캠핑장,55000,295,48,경남,산청군,"오토캠핑, 데크, 잔디, 와이파이, 파쇄석, 수영장",4.85,공용시설 관리가 잘돼요,52,,,,,,,,,,,,
캠핑,지리산자양보오토캠핑장,55000,295,48,경남,산청군,"오토캠핑, 데크, 잔디, 와이파이, 파쇄석, 수영장",4.85,개수대가 잘 되어있어요,48,,,,,,,,,,,,
캠핑,자연과우리펜션자동차야영장,,4,,강원,양양군,,,,,,,,,,,,,,,,
캠핑,자연밸리글램핑캠핑장,161333,241,23,경기,포천시,"주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금",,깨끗해요,36,,,,,,,,,,,,
캠핑,자연밸리글램핑캠핑장,161333,241,23,경기,포천시,"주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금",,화장실이 잘 되어있어요,28,,,,,,,,,,,,
캠핑,자연밸리글램핑캠핑장,161333,241,23,경기,포천시,"주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금",,개수대가 잘 되어있어요,22,,,,,,,,,,,,
캠핑,자연밸리글램핑캠핑장,161333,241,23,경기,포천시,"주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금",,바비큐 해먹기 좋아요 ,18,,,,,,,,,,,,
캠핑,자연밸리글램핑캠핑장,161333,241,23,경기,포천시,"주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금",,조용히 쉬기 좋아요,18,,,,,,,,,,,,
캠핑,자연속캠핑장,,3,36,경남,밀양시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,자연애품캠핑장,37500,103,66,전남,곡성군,"오토캠핑, 데크, 수영장, 잔디, 장기숙박, 반려동물, 공용시설",3.89,조용히 쉬기 좋아요,16,,,,,,,,,,,,
캠핑,자연애품캠핑장,37500,103,66,전남,곡성군,"오토캠핑, 데크, 수영장, 잔디, 장기숙박, 반려동물, 공용시설",3.89,주차하기 편해요,16,,,,,,,,,,,,
캠핑,자연애품캠핑장,37500,103,66,전남,곡성군,"오토캠핑, 데크, 수영장, 잔디, 장기숙박, 반려동물, 공용시설",3.89,온수가 잘 나와요,11,,,,,,,,,,,,
캠핑,자연애품캠핑장,37500,103,66,전남,곡성군,"오토캠핑, 데크, 수영장, 잔디, 장기숙박, 반려동물, 공용시설",3.89,매너타임이 잘 지켜져요,9,,,,,,,,,,,,
캠핑,자연애품캠핑장,37500,103,66,전남,곡성군,"오토캠핑, 데크, 수영장, 잔디, 장기숙박, 반려동물, 공용시설",3.89,뷰가 좋아요,8,,,,,,,,,,,,
캠핑,자연애캠핑장,40000,123,96,충북,괴산군,주차,4.13,사이트 간격이 넓어요,20,,,,,,,,,,,,
캠핑,자연애캠핑장,40000,123,96,충북,괴산군,주차,4.13,그늘이 많아요,19,,,,,,,,,,,,
캠핑,자연애캠핑장,40000,123,96,충북,괴산군,주차,4.13,온수가 잘 나와요,19,,,,,,,,,,,,
캠핑,자연애캠핑장,40000,123,96,충북,괴산군,주차,4.13,매너타임이 잘 지켜져요,18,,,,,,,,,,,,
캠핑,자연애캠핑장,40000,123,96,충북,괴산군,주차,4.13,개수대가 잘 되어있어요,18,,,,,,,,,,,,
캠핑,자연에머물다,160000,826,112,강원,춘천시,"독채, 개별바비큐, 침대방, 글램핑, 오토캠핑, 파쇄석, 가족실, 수영장, 바비큐장, 공용시설, 와이파이, 자연학습, 계곡",4.93,바비큐 해먹기 좋아요 ,119,,,,,,,,,,,,
캠핑,자연에머물다,160000,826,112,강원,춘천시,"독채, 개별바비큐, 침대방, 글램핑, 오토캠핑, 파쇄석, 가족실, 수영장, 바비큐장, 공용시설, 와이파이, 자연학습, 계곡",4.93,온수가 잘 나와요,119,,,,,,,,,,,,
캠핑,자연에머물다,160000,826,112,강원,춘천시,"독채, 개별바비큐, 침대방, 글램핑, 오토캠핑, 파쇄석, 가족실, 수영장, 바비큐장, 공용시설, 와이파이, 자연학습, 계곡",4.93,깨끗해요,115,,,,,,,,,,,,
캠핑,자연에머물다,160000,826,112,강원,춘천시,"독채, 개별바비큐, 침대방, 글램핑, 오토캠핑, 파쇄석, 가족실, 수영장, 바비큐장, 공용시설, 와이파이, 자연학습, 계곡",4.93,주차하기 편해요,94,,,,,,,,,,,,
캠핑,자연에머물다,160000,826,112,강원,춘천시,"독채, 개별바비큐, 침대방, 글램핑, 오토캠핑, 파쇄석, 가족실, 수영장, 바비큐장, 공용시설, 와이파이, 자연학습, 계곡",4.93,공용시설 관리가 잘돼요,88,,,,,,,,,,,,
캠핑,자연이랑캠프,44285,139,36,강원,영월군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.72,깨끗해요,24,,,,,,,,,,,,
캠핑,자연이랑캠프,44285,139,36,강원,영월군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.72,화장실이 잘 되어있어요,23,,,,,,,,,,,,
캠핑,자연이랑캠프,44285,139,36,강원,영월군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.72,조용히 쉬기 좋아요,18,,,,,,,,,,,,
캠핑,자연이랑캠프,44285,139,36,강원,영월군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.72,개수대가 잘 되어있어요,17,,,,,,,,,,,,
캠핑,자연이랑캠프,44285,139,36,강원,영월군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.72,공용시설 관리가 잘돼요,15,,,,,,,,,,,,
캠핑,자유인의카라반가평점,212050,228,58,강원,춘천시,"카라반, 수영장, 개별바비큐, 반려동물, 스파, 단체, 침대방, 2인실, 가족실, 워터슬라이드, 바비큐장, 와이파이, 공용시설, 체험활동, 투어, 키즈테마, 모던, 자연학습, 잔디, 계곡",4.11,온수가 잘 나와요,21,,,,,,,,,,,,
캠핑,자유인의카라반가평점,212050,228,58,강원,춘천시,"카라반, 수영장, 개별바비큐, 반려동물, 스파, 단체, 침대방, 2인실, 가족실, 워터슬라이드, 바비큐장, 와이파이, 공용시설, 체험활동, 투어, 키즈테마, 모던, 자연학습, 잔디, 계곡",4.11,깨끗해요,20,,,,,,,,,,,,
캠핑,자유인의카라반가평점,212050,228,58,강원,춘천시,"카라반, 수영장, 개별바비큐, 반려동물, 스파, 단체, 침대방, 2인실, 가족실, 워터슬라이드, 바비큐장, 와이파이, 공용시설, 체험활동, 투어, 키즈테마, 모던, 자연학습, 잔디, 계곡",4.11,바비큐 해먹기 좋아요 ,19,,,,,,,,,,,,
캠핑,자유인의카라반가평점,212050,228,58,강원,춘천시,"카라반, 수영장, 개별바비큐, 반려동물, 스파, 단체, 침대방, 2인실, 가족실, 워터슬라이드, 바비큐장, 와이파이, 공용시설, 체험활동, 투어, 키즈테마, 모던, 자연학습, 잔디, 계곡",4.11,뷰가 좋아요,19,,,,,,,,,,,,
캠핑,자유인의카라반가평점,212050,228,58,강원,춘천시,"카라반, 수영장, 개별바비큐, 반려동물, 스파, 단체, 침대방, 2인실, 가족실, 워터슬라이드, 바비큐장, 와이파이, 공용시설, 체험활동, 투어, 키즈테마, 모던, 자연학습, 잔디, 계곡",4.11,주차하기 편해요,18,,,,,,,,,,,,
캠핑,자작나무오토캠핑장,,75,,강원,인제군,,,,,,,,,,,,,,,,
캠핑,작은쉼터캠핑장,89500,689,97,경기,시흥시,예약,4.41,바비큐 해먹기 좋아요 ,91,,,,,,,,,,,,
캠핑,작은쉼터캠핑장,89500,689,97,경기,시흥시,예약,4.41,주차하기 편해요,83,,,,,,,,,,,,
캠핑,작은쉼터캠핑장,89500,689,97,경기,시흥시,예약,4.41,온수가 잘 나와요,81,,,,,,,,,,,,
캠핑,작은쉼터캠핑장,89500,689,97,경기,시흥시,예약,4.41,화장실이 잘 되어있어요,61,,,,,,,,,,,,
캠핑,작은쉼터캠핑장,89500,689,97,경기,시흥시,예약,4.41,조용히 쉬기 좋아요,54,,,,,,,,,,,,
캠핑,작천정별빛야영장,,98,464,울산,울주군,"주차, 방문접수/출장, 예약, 남/녀 화장실 구분",4.38,,,,,,,,,,,,,,
캠핑,잣향기푸른숲캠핑장,50000,156,40,경기,가평군,,4.18,온수가 잘 나와요,67,,,,,,,,,,,,
캠핑,잣향기푸른숲캠핑장,50000,156,40,경기,가평군,,4.18,개수대가 잘 되어있어요,37,,,,,,,,,,,,
캠핑,잣향기푸른숲캠핑장,50000,156,40,경기,가평군,,4.18,사이트 간격이 넓어요,35,,,,,,,,,,,,
캠핑,잣향기푸른숲캠핑장,50000,156,40,경기,가평군,,4.18,주차하기 편해요,34,,,,,,,,,,,,
캠핑,잣향기푸른숲캠핑장,50000,156,40,경기,가평군,,4.18,물놀이하기 좋아요,33,,,,,,,,,,,,
캠핑,캠핑브릿지,,28,111,경기,연천군,"예약, 유아시설(놀이방), 남/녀 화장실 구분",4.25,,,,,,,,,,,,,,
캠핑,장수방화동캠핑장,,28,25,전북,장수군,,4.64,,,,,,,,,,,,,,
캠핑,장안캠프,,1,54,부산,기장군,"데크, 파쇄석",,,,,,,,,,,,,,,
캠핑,장터추어탕캠핑장,,3,43,강원,원주시,,,,,,,,,,,,,,,,
캠핑,장항오토캠핑장,,22,189,충남,서천군,,4.39,,,,,,,,,,,,,,
캠핑,장호비치캠핑장,,8,226,강원,삼척시,"개별바비큐, 카라반, 오토캠핑, 데크, 파쇄석, 침대방, 온돌방, 2인실, 복층, 장기숙박, 공용시설, 해수욕장, 바닷가",,,,,,,,,,,,,,,
캠핑,장흥군수문랜드블루투어,,,,전남,장흥군,,,,,,,,,,,,,,,,
캠핑,저스트글램핑,263125,33,57,전북,임실군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,주차하기 편해요,23,,,,,,,,,,,,
캠핑,저스트글램핑,263125,33,57,전북,임실군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,사진이 잘 나와요,18,,,,,,,,,,,,
캠핑,저스트글램핑,263125,33,57,전북,임실군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,조용히 쉬기 좋아요,14,,,,,,,,,,,,
캠핑,저스트글램핑,263125,33,57,전북,임실군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,뷰가 좋아요,14,,,,,,,,,,,,
캠핑,저스트글램핑,263125,33,57,전북,임실군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,바비큐 해먹기 좋아요 ,12,,,,,,,,,,,,
캠핑,도란도란캠핑장,,1,11,경기,용인시,,,,,,,,,,,,,,,,
캠핑,정광산관광농원,,27,,경기,용인시,,4.29,,,,,,,,,,,,,,
캠핑,정원캠핑장,,39,11,강원,영월군,,4.5,,,,,,,,,,,,,,
캠핑,정읍시내장산국민여가캠핑장,,87,236,전북,정읍시,,4.39,주차하기 편해요,25,,,,,,,,,,,,
캠핑,정읍시내장산국민여가캠핑장,,87,236,전북,정읍시,,4.39,공용시설 관리가 잘돼요,19,,,,,,,,,,,,
캠핑,정읍시내장산국민여가캠핑장,,87,236,전북,정읍시,,4.39,깨끗해요,16,,,,,,,,,,,,
캠핑,정읍시내장산국민여가캠핑장,,87,236,전북,정읍시,,4.39,화장실이 잘 되어있어요,15,,,,,,,,,,,,
캠핑,정읍시내장산국민여가캠핑장,,87,236,전북,정읍시,,4.39,조용히 쉬기 좋아요,8,,,,,,,,,,,,
캠핑,정이품송관광농원,70000,226,57,충북,보은군,"와이파이, 바비큐장, 노래방, 계곡, 카라반, 오토캠핑, 데크, 파쇄석, 개별바비큐, 수영장, 공용시설, 체험활동, 자연학습, 장기숙박, 키즈테마, 세미나실, 잔디, 문화유적",4.53,온수가 잘 나와요,62,,,,,,,,,,,,
캠핑,정이품송관광농원,70000,226,57,충북,보은군,"와이파이, 바비큐장, 노래방, 계곡, 카라반, 오토캠핑, 데크, 파쇄석, 개별바비큐, 수영장, 공용시설, 체험활동, 자연학습, 장기숙박, 키즈테마, 세미나실, 잔디, 문화유적",4.53,깨끗해요,54,,,,,,,,,,,,
캠핑,정이품송관광농원,70000,226,57,충북,보은군,"와이파이, 바비큐장, 노래방, 계곡, 카라반, 오토캠핑, 데크, 파쇄석, 개별바비큐, 수영장, 공용시설, 체험활동, 자연학습, 장기숙박, 키즈테마, 세미나실, 잔디, 문화유적",4.53,주차하기 편해요,47,,,,,,,,,,,,
캠핑,정이품송관광농원,70000,226,57,충북,보은군,"와이파이, 바비큐장, 노래방, 계곡, 카라반, 오토캠핑, 데크, 파쇄석, 개별바비큐, 수영장, 공용시설, 체험활동, 자연학습, 장기숙박, 키즈테마, 세미나실, 잔디, 문화유적",4.53,화장실이 잘 되어있어요,47,,,,,,,,,,,,
캠핑,정이품송관광농원,70000,226,57,충북,보은군,"와이파이, 바비큐장, 노래방, 계곡, 카라반, 오토캠핑, 데크, 파쇄석, 개별바비큐, 수영장, 공용시설, 체험활동, 자연학습, 장기숙박, 키즈테마, 세미나실, 잔디, 문화유적",4.53,조용히 쉬기 좋아요,46,,,,,,,,,,,,
캠핑,제이스글램핑,232000,482,174,부산,기장군,"바비큐장, 와이파이, 단체, 2인실, 침대방, 가족실, 해수욕장, 온돌방, 공용시설, 바닷가, 개별바비큐, 스파",3.71,냉난방이 잘돼요,46,,,,,,,,,,,,
캠핑,제이스글램핑,232000,482,174,부산,기장군,"바비큐장, 와이파이, 단체, 2인실, 침대방, 가족실, 해수욕장, 온돌방, 공용시설, 바닷가, 개별바비큐, 스파",3.71,친절해요,45,,,,,,,,,,,,
캠핑,제이스글램핑,232000,482,174,부산,기장군,"바비큐장, 와이파이, 단체, 2인실, 침대방, 가족실, 해수욕장, 온돌방, 공용시설, 바닷가, 개별바비큐, 스파",3.71,바비큐 해먹기 좋아요 ,41,,,,,,,,,,,,
캠핑,제이스글램핑,232000,482,174,부산,기장군,"바비큐장, 와이파이, 단체, 2인실, 침대방, 가족실, 해수욕장, 온돌방, 공용시설, 바닷가, 개별바비큐, 스파",3.71,깨끗해요,41,,,,,,,,,,,,
캠핑,제이스글램핑,232000,482,174,부산,기장군,"바비큐장, 와이파이, 단체, 2인실, 침대방, 가족실, 해수욕장, 온돌방, 공용시설, 바닷가, 개별바비큐, 스파",3.71,주차하기 편해요,39,,,,,,,,,,,,
캠핑,제이원빌리지,,100,59,경남,진주시,"독채, 침대방, 수영장, 와이파이, 공용시설, 신축",4.23,바비큐 해먹기 좋아요 ,15,,,,,,,,,,,,
캠핑,제이원빌리지,,100,59,경남,진주시,"독채, 침대방, 수영장, 와이파이, 공용시설, 신축",4.23,물놀이하기 좋아요,13,,,,,,,,,,,,
캠핑,제이원빌리지,,100,59,경남,진주시,"독채, 침대방, 수영장, 와이파이, 공용시설, 신축",4.23,깨끗해요,12,,,,,,,,,,,,
캠핑,제이원빌리지,,100,59,경남,진주시,"독채, 침대방, 수영장, 와이파이, 공용시설, 신축",4.23,주차하기 편해요,9,,,,,,,,,,,,
캠핑,제이원빌리지,,100,59,경남,진주시,"독채, 침대방, 수영장, 와이파이, 공용시설, 신축",4.23,조용히 쉬기 좋아요,8,,,,,,,,,,,,
캠핑,돌하르방캠핑장,121250,12,72,제주,제주시,,,온수가 잘 나와요,8,,,,,,,,,,,,
캠핑,돌하르방캠핑장,121250,12,72,제주,제주시,,,깨끗해요,7,,,,,,,,,,,,
캠핑,돌하르방캠핑장,121250,12,72,제주,제주시,,,바비큐 해먹기 좋아요 ,5,,,,,,,,,,,,
캠핑,돌하르방캠핑장,121250,12,72,제주,제주시,,,조용히 쉬기 좋아요,5,,,,,,,,,,,,
캠핑,돌하르방캠핑장,121250,12,72,제주,제주시,,,사진이 잘 나와요,3,,,,,,,,,,,,
캠핑,제주벨리타캠핑장,,6,88,제주,제주시,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",,,,,,,,,,,,,,,
캠핑,제주플래티늄카라반,156500,915,84,제주,제주시,,4.52,뷰가 좋아요,170,,,,,,,,,,,,
캠핑,제주플래티늄카라반,156500,915,84,제주,제주시,,4.52,사진이 잘 나와요,99,,,,,,,,,,,,
캠핑,제주플래티늄카라반,156500,915,84,제주,제주시,,4.52,깨끗해요,87,,,,,,,,,,,,
캠핑,제주플래티늄카라반,156500,915,84,제주,제주시,,4.52,바비큐 해먹기 좋아요 ,86,,,,,,,,,,,,
캠핑,제주플래티늄카라반,156500,915,84,제주,제주시,,4.52,주차하기 편해요,72,,,,,,,,,,,,
캠핑,제천명암오토캠핑장&펜션,117500,165,40,충북,제천시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.49,깨끗해요,25,,,,,,,,,,,,
캠핑,제천명암오토캠핑장&펜션,117500,165,40,충북,제천시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.49,개수대가 잘 되어있어요,24,,,,,,,,,,,,
캠핑,제천명암오토캠핑장&펜션,117500,165,40,충북,제천시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.49,화장실이 잘 되어있어요,22,,,,,,,,,,,,
캠핑,제천명암오토캠핑장&펜션,117500,165,40,충북,제천시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.49,온수가 잘 나와요,22,,,,,,,,,,,,
캠핑,제천명암오토캠핑장&펜션,117500,165,40,충북,제천시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.49,공용시설 관리가 잘돼요,16,,,,,,,,,,,,
캠핑,제천모노레일글램핑,208333,419,80,충북,제천시,"주차, 예약, 무선 인터넷",4.57,바비큐 해먹기 좋아요 ,43,,,,,,,,,,,,
캠핑,제천모노레일글램핑,208333,419,80,충북,제천시,"주차, 예약, 무선 인터넷",4.57,뷰가 좋아요,40,,,,,,,,,,,,
캠핑,제천모노레일글램핑,208333,419,80,충북,제천시,"주차, 예약, 무선 인터넷",4.57,조용히 쉬기 좋아요,33,,,,,,,,,,,,
캠핑,제천모노레일글램핑,208333,419,80,충북,제천시,"주차, 예약, 무선 인터넷",4.57,깨끗해요,32,,,,,,,,,,,,
캠핑,제천모노레일글램핑,208333,419,80,충북,제천시,"주차, 예약, 무선 인터넷",4.57,주차하기 편해요,31,,,,,,,,,,,,
캠핑,제천하늘뜨레서울캠핑장,,8,41,충북,제천시,,,,,,,,,,,,,,,,
캠핑,모드니애캠핑장펜션,148333,36,9,충북,제천시,"포장, 국민지원금",4.83,깨끗해요,9,,,,,,,,,,,,
캠핑,모드니애캠핑장펜션,148333,36,9,충북,제천시,"포장, 국민지원금",4.83,사이트 간격이 넓어요,9,,,,,,,,,,,,
캠핑,모드니애캠핑장펜션,148333,36,9,충북,제천시,"포장, 국민지원금",4.83,온수가 잘 나와요,6,,,,,,,,,,,,
캠핑,모드니애캠핑장펜션,148333,36,9,충북,제천시,"포장, 국민지원금",4.83,조용히 쉬기 좋아요,5,,,,,,,,,,,,
캠핑,모드니애캠핑장펜션,148333,36,9,충북,제천시,"포장, 국민지원금",4.83,주차하기 편해요,5,,,,,,,,,,,,
캠핑,제천워터파크캠핑랜드,255600,832,345,충북,제천시,"주차, 포장, 예약, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.27,매너타임이 잘 지켜져요,90,,,,,,,,,,,,
캠핑,제천워터파크캠핑랜드,255600,832,345,충북,제천시,"주차, 포장, 예약, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.27,온수가 잘 나와요,88,,,,,,,,,,,,
캠핑,제천워터파크캠핑랜드,255600,832,345,충북,제천시,"주차, 포장, 예약, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.27,깨끗해요,64,,,,,,,,,,,,
캠핑,제천워터파크캠핑랜드,255600,832,345,충북,제천시,"주차, 포장, 예약, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.27,화장실이 잘 되어있어요,59,,,,,,,,,,,,
캠핑,제천워터파크캠핑랜드,255600,832,345,충북,제천시,"주차, 포장, 예약, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.27,개수대가 잘 되어있어요,48,,,,,,,,,,,,
캠핑,조각가박시동미술관,163000,63,19,경기,연천군,"독채, 개별바비큐, 침대방, 카라반, 데크, 장기숙박, 바비큐장, 와이파이, 공용시설, 문화유적",4.33,깨끗해요,18,,,,,,,,,,,,
캠핑,조각가박시동미술관,163000,63,19,경기,연천군,"독채, 개별바비큐, 침대방, 카라반, 데크, 장기숙박, 바비큐장, 와이파이, 공용시설, 문화유적",4.33,조용히 쉬기 좋아요,17,,,,,,,,,,,,
캠핑,조각가박시동미술관,163000,63,19,경기,연천군,"독채, 개별바비큐, 침대방, 카라반, 데크, 장기숙박, 바비큐장, 와이파이, 공용시설, 문화유적",4.33,바비큐 해먹기 좋아요 ,16,,,,,,,,,,,,
캠핑,조각가박시동미술관,163000,63,19,경기,연천군,"독채, 개별바비큐, 침대방, 카라반, 데크, 장기숙박, 바비큐장, 와이파이, 공용시설, 문화유적",4.33,주차하기 편해요,16,,,,,,,,,,,,
캠핑,조각가박시동미술관,163000,63,19,경기,연천군,"독채, 개별바비큐, 침대방, 카라반, 데크, 장기숙박, 바비큐장, 와이파이, 공용시설, 문화유적",4.33,사진이 잘 나와요,12,,,,,,,,,,,,
캠핑,조개섬야영장,,2,,경남,하동군,,,,,,,,,,,,,,,,
캠핑,조봉야영장,,,,강원,양양군,,,,,,,,,,,,,,,,
캠핑,조은자리캠핑장식당,50000,23,48,경북,청도군,"오토캠핑, 데크, 수영장, 바비큐장, 계곡, 단체, 카라반, 가족실, 방갈로, 파쇄석, 반려동물, 파티, 체험활동, 자연학습, 공용시설, 와이파이, 장기숙박, 문화유적, 해수욕장, 바닷가, 키즈테마",4.93,,,,,,,,,,,,,,
캠핑,종이섬야영장,,,,경남,통영시,,,,,,,,,,,,,,,,
캠핑,좋은카라반,149000,19,136,경남,밀양시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,온수가 잘 나와요,9,,,,,,,,,,,,
캠핑,좋은카라반,149000,19,136,경남,밀양시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,바비큐 해먹기 좋아요 ,8,,,,,,,,,,,,
캠핑,좋은카라반,149000,19,136,경남,밀양시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,뷰가 좋아요,7,,,,,,,,,,,,
캠핑,좋은카라반,149000,19,136,경남,밀양시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,깨끗해요,5,,,,,,,,,,,,
캠핑,좋은카라반,149000,19,136,경남,밀양시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,조용히 쉬기 좋아요,5,,,,,,,,,,,,
캠핑,좋은세상리조트,190000,381,56,전남,곡성군,예약,4.38,깨끗해요,32,,,,,,,,,,,,
캠핑,좋은세상리조트,190000,381,56,전남,곡성군,예약,4.38,바비큐 해먹기 좋아요 ,30,,,,,,,,,,,,
캠핑,좋은세상리조트,190000,381,56,전남,곡성군,예약,4.38,온수가 잘 나와요,28,,,,,,,,,,,,
캠핑,좋은세상리조트,190000,381,56,전남,곡성군,예약,4.38,주차하기 편해요,23,,,,,,,,,,,,
캠핑,좋은세상리조트,190000,381,56,전남,곡성군,예약,4.38,조용히 쉬기 좋아요,21,,,,,,,,,,,,
캠핑,죠스글램핑,155000,230,38,경기,동두천시,"글램핑, 수영장, 반려동물, 바비큐장, 온돌방, 침대방, 와이파이, 계곡",,바비큐 해먹기 좋아요 ,42,,,,,,,,,,,,
캠핑,죠스글램핑,155000,230,38,경기,동두천시,"글램핑, 수영장, 반려동물, 바비큐장, 온돌방, 침대방, 와이파이, 계곡",,깨끗해요,37,,,,,,,,,,,,
캠핑,죠스글램핑,155000,230,38,경기,동두천시,"글램핑, 수영장, 반려동물, 바비큐장, 온돌방, 침대방, 와이파이, 계곡",,주차하기 편해요,33,,,,,,,,,,,,
캠핑,죠스글램핑,155000,230,38,경기,동두천시,"글램핑, 수영장, 반려동물, 바비큐장, 온돌방, 침대방, 와이파이, 계곡",,개수대가 잘 되어있어요,31,,,,,,,,,,,,
캠핑,죠스글램핑,155000,230,38,경기,동두천시,"글램핑, 수영장, 반려동물, 바비큐장, 온돌방, 침대방, 와이파이, 계곡",,조용히 쉬기 좋아요,29,,,,,,,,,,,,
캠핑,주막거리캠프,,10,,경북,영주시,,,,,,,,,,,,,,,,
캠핑,주문진글램핑오토캠핑장,132333,299,50,강원,강릉시,"주차, 예약",4.04,바비큐 해먹기 좋아요 ,19,,,,,,,,,,,,
캠핑,주문진글램핑오토캠핑장,132333,299,50,강원,강릉시,"주차, 예약",4.04,화장실이 잘 되어있어요,15,,,,,,,,,,,,
캠핑,주문진글램핑오토캠핑장,132333,299,50,강원,강릉시,"주차, 예약",4.04,온수가 잘 나와요,15,,,,,,,,,,,,
캠핑,주문진글램핑오토캠핑장,132333,299,50,강원,강릉시,"주차, 예약",4.04,조용히 쉬기 좋아요,14,,,,,,,,,,,,
캠핑,주문진글램핑오토캠핑장,132333,299,50,강원,강릉시,"주차, 예약",4.04,주차하기 편해요,13,,,,,,,,,,,,
캠핑,주문진해수욕장향호야영장,,18,,강원,강릉시,,,,,,,,,,,,,,,,
캠핑,상의자동차야영장,,177,,경북,청송군,,,,,,,,,,,,,,,,
캠핑,주원캠핑장,,,,경기,용인시,,,,,,,,,,,,,,,,
캠핑,주전패밀리캠핑장,45000,2,97,울산,동구,"바닷가, 오토캠핑, 카라반",,,,,,,,,,,,,,,
캠핑,준삼형제글램핑,145000,31,3,경기,연천군,"개별바비큐, 글램핑, 반려동물, 족구장, 와이파이, 공용시설",,화장실이 잘 되어있어요,21,,,,,,,,,,,,
캠핑,준삼형제글램핑,145000,31,3,경기,연천군,"개별바비큐, 글램핑, 반려동물, 족구장, 와이파이, 공용시설",,뷰가 좋아요,18,,,,,,,,,,,,
캠핑,준삼형제글램핑,145000,31,3,경기,연천군,"개별바비큐, 글램핑, 반려동물, 족구장, 와이파이, 공용시설",,바비큐 해먹기 좋아요 ,15,,,,,,,,,,,,
캠핑,준삼형제글램핑,145000,31,3,경기,연천군,"개별바비큐, 글램핑, 반려동물, 족구장, 와이파이, 공용시설",,깨끗해요,15,,,,,,,,,,,,
캠핑,준삼형제글램핑,145000,31,3,경기,연천군,"개별바비큐, 글램핑, 반려동물, 족구장, 와이파이, 공용시설",,주차하기 편해요,12,,,,,,,,,,,,
캠핑,중랑캠핑숲,81250,633,"1,013",서울,중랑구,"개별바비큐, 단체, 가족실, 글램핑, 데크, 파쇄석, 바비큐장, 체험활동, 자연학습, 파티",4.37,바비큐 해먹기 좋아요 ,138,,,,,,,,,,,,
캠핑,중랑캠핑숲,81250,633,"1,013",서울,중랑구,"개별바비큐, 단체, 가족실, 글램핑, 데크, 파쇄석, 바비큐장, 체험활동, 자연학습, 파티",4.37,주차하기 편해요,95,,,,,,,,,,,,
캠핑,중랑캠핑숲,81250,633,"1,013",서울,중랑구,"개별바비큐, 단체, 가족실, 글램핑, 데크, 파쇄석, 바비큐장, 체험활동, 자연학습, 파티",4.37,조용히 쉬기 좋아요,74,,,,,,,,,,,,
